"","ASV","ISO","values"
"13417","ASV1724","LWH2_1492r",1
"13418","ASV1724","LWH6_1492r",1
"13419","ASV1724","LWO4_1492r",1
"13420","ASV1724","LTA5_1492r",1
"13421","ASV1725","LBH1_1492r",1
"13422","ASV1725","LBH4_1492r",1
"13423","ASV1725","LBH6_1492r",1
"13424","ASV1725","LWH2_1492r",1
"13425","ASV1725","LWH6_1492r",1
"13426","ASV1725","LWO4_1492r",1
"13427","ASV1725","LAT1_1492r",1
"13428","ASV1725","LTA5_1492r",1
"13429","ASV1726","LBH1_1492r",1
"13430","ASV1726","LBH4_1492r",1
"13431","ASV1726","LBH6_1492r",1
"13432","ASV1726","LWH2_1492r",1
"13433","ASV1726","LWH6_1492r",1
"13434","ASV1726","LWO4_1492r",1
"13435","ASV1726","LAT1_1492r",1
"13436","ASV1726","LTA5_1492r",1
"13437","ASV1727","LBH1_1492r",1
"13438","ASV1727","LBH4_1492r",1
"13439","ASV1727","LBH6_1492r",1
"13440","ASV1727","LWH2_1492r",1
"13441","ASV1727","LWH6_1492r",1
"13442","ASV1727","LWO4_1492r",1
"13443","ASV1727","LTA5_1492r",1
"13444","ASV1728","LBH1_1492r",1
"13445","ASV1728","LBH4_1492r",1
"13446","ASV1728","LBH6_1492r",1
"13447","ASV1728","LWH2_1492r",1
"13448","ASV1728","LWH6_1492r",1
"13449","ASV1728","LWO4_1492r",1
"13450","ASV1728","LTA5_1492r",1
"13451","ASV1729","LBH1_1492r",1
"13452","ASV1729","LBH4_1492r",1
"13453","ASV1729","LBH6_1492r",1
"13454","ASV1729","LWH2_1492r",1
"13455","ASV1729","LWH6_1492r",1
"13456","ASV1729","LWO4_1492r",1
"13457","ASV1729","LTA5_1492r",1
"13458","ASV1730","LBH1_1492r",1
"13459","ASV1730","LBH4_1492r",1
"13460","ASV1730","LBH6_1492r",1
"13461","ASV1730","LWH2_1492r",1
"13462","ASV1730","LWH6_1492r",1
"13463","ASV1730","LWO4_1492r",1
"13464","ASV1730","LTA5_1492r",1
"13465","ASV1731","LBH1_1492r",1
"13466","ASV1731","LBH4_1492r",1
"13467","ASV1731","LBH6_1492r",1
"13468","ASV1731","LWH2_1492r",1
"13469","ASV1731","LWH6_1492r",1
"13470","ASV1731","LWO4_1492r",1
"13471","ASV1731","LTA5_1492r",1
"13472","ASV1732","LBH1_1492r",1
"13473","ASV1732","LBH4_1492r",1
"13474","ASV1732","LBH6_1492r",1
"13475","ASV1732","LWH2_1492r",1
"13476","ASV1732","LWH6_1492r",1
"13477","ASV1732","LWO4_1492r",1
"13478","ASV1732","LTA5_1492r",1
"13479","ASV1733","LBH1_1492r",1
"13480","ASV1733","LBH4_1492r",1
"13481","ASV1733","LBH6_1492r",1
"13482","ASV1733","LWH2_1492r",1
"13483","ASV1733","LWH6_1492r",1
"13484","ASV1733","LWO4_1492r",1
"13485","ASV1733","LTA5_1492r",1
"13486","ASV1734","LBH1_1492r",1
"13487","ASV1734","LBH4_1492r",1
"13488","ASV1734","LBH6_1492r",1
"13489","ASV1734","LWH2_1492r",1
"13490","ASV1734","LWH6_1492r",1
"13491","ASV1734","LWO4_1492r",1
"13492","ASV1734","LTA5_1492r",1
"13493","ASV1735","LBH1_1492r",1
"13494","ASV1735","LBH4_1492r",1
"13495","ASV1735","LBH6_1492r",1
"13496","ASV1735","LWH2_1492r",1
"13497","ASV1735","LWH6_1492r",1
"13498","ASV1735","LWO4_1492r",1
"13499","ASV1735","LTA5_1492r",1
"13500","ASV1736","LBH1_1492r",1
"13501","ASV1736","LBH4_1492r",1
"13502","ASV1736","LBH6_1492r",1
"13503","ASV1736","LWH2_1492r",1
"13504","ASV1736","LWH6_1492r",1
"13505","ASV1736","LWO4_1492r",1
"13506","ASV1736","LTA5_1492r",1
"13507","ASV1737","LBH1_1492r",1
"13508","ASV1737","LBH4_1492r",1
"13509","ASV1737","LBH6_1492r",1
"13510","ASV1737","LWH2_1492r",1
"13511","ASV1737","LWH6_1492r",1
"13512","ASV1737","LWO4_1492r",1
"13513","ASV1737","LTA5_1492r",1
"13514","ASV1738","LBH1_1492r",1
"13515","ASV1738","LBH4_1492r",1
"13516","ASV1738","LBH6_1492r",1
"13517","ASV1738","LWH2_1492r",1
"13518","ASV1738","LWH6_1492r",1
"13519","ASV1738","LWO4_1492r",1
"13520","ASV1738","LTA5_1492r",1
"13521","ASV1739","LBH1_1492r",1
"13522","ASV1739","LBH4_1492r",1
"13523","ASV1739","LBH6_1492r",1
"13524","ASV1739","LWH2_1492r",1
"13525","ASV1739","LWH6_1492r",1
"13526","ASV1739","LWO4_1492r",1
"13527","ASV1739","LTA5_1492r",1
"13528","ASV1740","LBH1_1492r",1
"13529","ASV1740","LBH4_1492r",1
"13530","ASV1740","LBH6_1492r",1
"13531","ASV1740","LWH2_1492r",1
"13532","ASV1740","LWH6_1492r",1
"13533","ASV1740","LWO4_1492r",1
"13534","ASV1740","LTA5_1492r",1
"13535","ASV1741","LBH1_1492r",1
"13536","ASV1741","LBH4_1492r",1
"13537","ASV1741","LBH6_1492r",1
"13538","ASV1741","LWH2_1492r",1
"13539","ASV1741","LWH6_1492r",1
"13540","ASV1741","LWO4_1492r",1
"13541","ASV1741","LTA5_1492r",1
"13542","ASV1742","LBH1_1492r",1
"13543","ASV1742","LBH4_1492r",1
"13544","ASV1742","LBH6_1492r",1
"13545","ASV1742","LWH2_1492r",1
"13546","ASV1742","LWH6_1492r",1
"13547","ASV1742","LWO4_1492r",1
"13548","ASV1742","LTA5_1492r",1
"13549","ASV1743","LBH1_1492r",1
"13550","ASV1743","LBH4_1492r",1
"13551","ASV1743","LBH6_1492r",1
"13552","ASV1743","LWH2_1492r",1
"13553","ASV1743","LWH6_1492r",1
"13554","ASV1743","LWO4_1492r",1
"13555","ASV1743","LTA5_1492r",1
"13556","ASV1744","LBH1_1492r",1
"13557","ASV1744","LBH4_1492r",1
"13558","ASV1744","LBH6_1492r",1
"13559","ASV1744","LWH2_1492r",1
"13560","ASV1744","LWH6_1492r",1
"13561","ASV1744","LWO4_1492r",1
"13562","ASV1744","LTA5_1492r",1
"13563","ASV1745","LBH1_1492r",1
"13564","ASV1745","LBH4_1492r",1
"13565","ASV1745","LBH6_1492r",1
"13566","ASV1745","LWH2_1492r",1
"13567","ASV1745","LWH6_1492r",1
"13568","ASV1745","LWO4_1492r",1
"13569","ASV1745","LTA5_1492r",1
"13570","ASV1746","LBH1_1492r",1
"13571","ASV1746","LBH4_1492r",1
"13572","ASV1746","LBH6_1492r",1
"13573","ASV1746","LWH2_1492r",1
"13574","ASV1746","LWH6_1492r",1
"13575","ASV1746","LWO4_1492r",1
"13576","ASV1746","LTA5_1492r",1
"13577","ASV1747","LBH1_1492r",1
"13578","ASV1747","LBH4_1492r",1
"13579","ASV1747","LBH6_1492r",1
"13580","ASV1747","LWH2_1492r",1
"13581","ASV1747","LWH6_1492r",1
"13582","ASV1747","LWO4_1492r",1
"13583","ASV1747","LTA5_1492r",1
"13584","ASV1748","LBH1_1492r",1
"13585","ASV1748","LBH4_1492r",1
"13586","ASV1748","LBH6_1492r",1
"13587","ASV1748","LWH2_1492r",1
"13588","ASV1748","LWH6_1492r",1
"13589","ASV1748","LWO4_1492r",1
"13590","ASV1748","LTA5_1492r",1
"13591","ASV1749","LBH1_1492r",1
"13592","ASV1749","LBH4_1492r",1
"13593","ASV1749","LBH6_1492r",1
"13594","ASV1749","LWH2_1492r",1
"13595","ASV1749","LWH6_1492r",1
"13596","ASV1749","LWO4_1492r",1
"13597","ASV1749","LTA5_1492r",1
"13598","ASV1750","LBH1_1492r",1
"13599","ASV1750","LBH4_1492r",1
"13600","ASV1750","LBH6_1492r",1
"13601","ASV1750","LWH2_1492r",1
"13602","ASV1750","LWH6_1492r",1
"13603","ASV1750","LWO4_1492r",1
"13604","ASV1750","LTA5_1492r",1
"13605","ASV1751","LBH1_1492r",1
"13606","ASV1751","LBH4_1492r",1
"13607","ASV1751","LBH6_1492r",1
"13608","ASV1751","LWH2_1492r",1
"13609","ASV1751","LWH6_1492r",1
"13610","ASV1751","LWO4_1492r",1
"13611","ASV1751","LTA5_1492r",1
"13612","ASV1751","LMU1_1492r",0.997311827956989
"13613","ASV1751","LMS1_1492r",0.978494623655914
"13614","ASV1752","LPE13_1492r",1
"13615","ASV1752","LBH1_1492r",1
"13616","ASV1752","LBH4_1492r",1
"13617","ASV1752","LBH6_1492r",1
"13618","ASV1752","LWH2_1492r",1
"13619","ASV1752","LWH6_1492r",1
"13620","ASV1752","LWO4_1492r",1
"13621","ASV1752","LAT1_1492r",1
"13622","ASV1752","LTA5_1492r",1
"13623","ASV1752","LPE13_27f",0.989445910290237
"13624","ASV1753","LBH1_1492r",1
"13625","ASV1753","LBH4_1492r",1
"13626","ASV1753","LBH6_1492r",1
"13627","ASV1753","LWH2_1492r",1
"13628","ASV1753","LWH6_1492r",1
"13629","ASV1753","LWO4_1492r",1
"13630","ASV1753","LTA5_1492r",1
"13631","ASV1754","LBH1_1492r",1
"13632","ASV1754","LBH4_1492r",1
"13633","ASV1754","LBH6_1492r",1
"13634","ASV1754","LWH2_1492r",1
"13635","ASV1754","LWH6_1492r",1
"13636","ASV1754","LWO4_1492r",1
"13637","ASV1754","LTA5_1492r",1
"13638","ASV1755","LBH1_1492r",1
"13639","ASV1755","LBH4_1492r",1
"13640","ASV1755","LBH6_1492r",1
"13641","ASV1755","LWH2_1492r",1
"13642","ASV1755","LWH6_1492r",1
"13643","ASV1755","LWO4_1492r",1
"13644","ASV1755","LAT1_1492r",1
"13645","ASV1755","LTA5_1492r",1
"13646","ASV1756","LBH1_1492r",1
"13647","ASV1756","LBH4_1492r",1
"13648","ASV1756","LBH6_1492r",1
"13649","ASV1756","LWH2_1492r",1
"13650","ASV1756","LWH6_1492r",1
"13651","ASV1756","LWO4_1492r",1
"13652","ASV1756","LTA5_1492r",1
"13653","ASV1757","LBH1_1492r",1
"13654","ASV1757","LBH4_1492r",1
"13655","ASV1757","LBH6_1492r",1
"13656","ASV1757","LWH2_1492r",1
"13657","ASV1757","LWH6_1492r",1
"13658","ASV1757","LWO4_1492r",1
"13659","ASV1757","LAT1_1492r",1
"13660","ASV1757","LTA5_1492r",1
"13661","ASV1758","LBH1_1492r",1
"13662","ASV1758","LBH4_1492r",1
"13663","ASV1758","LBH6_1492r",1
"13664","ASV1758","LWH2_1492r",1
"13665","ASV1758","LWH6_1492r",1
"13666","ASV1758","LWO4_1492r",1
"13667","ASV1758","LTA5_1492r",1
"13668","ASV1759","LBH1_1492r",1
"13669","ASV1759","LBH4_1492r",1
"13670","ASV1759","LBH6_1492r",1
"13671","ASV1759","LWH2_1492r",1
"13672","ASV1759","LWH6_1492r",1
"13673","ASV1759","LWO4_1492r",1
"13674","ASV1759","LTA5_1492r",1
"13675","ASV1760","LBH1_1492r",1
"13676","ASV1760","LBH4_1492r",1
"13677","ASV1760","LBH6_1492r",1
"13678","ASV1760","LWH2_1492r",1
"13679","ASV1760","LWH6_1492r",1
"13680","ASV1760","LWO4_1492r",1
"13681","ASV1760","LTA5_1492r",1
"13682","ASV1761","LBH1_1492r",1
"13683","ASV1761","LBH4_1492r",1
"13684","ASV1761","LBH6_1492r",1
"13685","ASV1761","LWH2_1492r",1
"13686","ASV1761","LWH6_1492r",1
"13687","ASV1761","LWO4_1492r",1
"13688","ASV1761","LTA5_1492r",1
"13689","ASV1762","LBH1_1492r",1
"13690","ASV1762","LBH4_1492r",1
"13691","ASV1762","LBH6_1492r",1
"13692","ASV1762","LWH2_1492r",1
"13693","ASV1762","LWH6_1492r",1
"13694","ASV1762","LWO4_1492r",1
"13695","ASV1762","LTA5_1492r",1
"13696","ASV1763","LBH1_1492r",1
"13697","ASV1763","LBH4_1492r",1
"13698","ASV1763","LBH6_1492r",1
"13699","ASV1763","LWH2_1492r",1
"13700","ASV1763","LWH6_1492r",1
"13701","ASV1763","LWO4_1492r",1
"13702","ASV1763","LTA5_1492r",1
"13703","ASV1764","LBH1_1492r",1
"13704","ASV1764","LBH4_1492r",1
"13705","ASV1764","LBH6_1492r",1
"13706","ASV1764","LWH2_1492r",1
"13707","ASV1764","LWH6_1492r",1
"13708","ASV1764","LWO4_1492r",1
"13709","ASV1764","LTA5_1492r",1
"13710","ASV1765","LBH1_1492r",1
"13711","ASV1765","LBH4_1492r",1
"13712","ASV1765","LBH6_1492r",1
"13713","ASV1765","LWH2_1492r",1
"13714","ASV1765","LWH6_1492r",1
"13715","ASV1765","LWO4_1492r",1
"13716","ASV1765","LTA5_1492r",1
"13717","ASV1766","LBH1_1492r",1
"13718","ASV1766","LBH4_1492r",1
"13719","ASV1766","LBH6_1492r",1
"13720","ASV1766","LWH2_1492r",1
"13721","ASV1766","LWH6_1492r",1
"13722","ASV1766","LWO4_1492r",1
"13723","ASV1766","LTA5_1492r",1
"13724","ASV1767","LBH1_1492r",1
"13725","ASV1767","LBH4_1492r",1
"13726","ASV1767","LBH6_1492r",1
"13727","ASV1767","LWH2_1492r",1
"13728","ASV1767","LWH6_1492r",1
"13729","ASV1767","LWO4_1492r",1
"13730","ASV1767","LTA5_1492r",1
"13731","ASV1768","LBH1_1492r",1
"13732","ASV1768","LBH4_1492r",1
"13733","ASV1768","LBH6_1492r",1
"13734","ASV1768","LWH2_1492r",1
"13735","ASV1768","LWH6_1492r",1
"13736","ASV1768","LWO4_1492r",1
"13737","ASV1768","LTA5_1492r",1
"13738","ASV1769","LBH1_1492r",1
"13739","ASV1769","LBH4_1492r",1
"13740","ASV1769","LBH6_1492r",1
"13741","ASV1769","LWH2_1492r",1
"13742","ASV1769","LWH6_1492r",1
"13743","ASV1769","LWO4_1492r",1
"13744","ASV1769","LTA5_1492r",1
"13745","ASV1770","LBH1_1492r",1
"13746","ASV1770","LBH4_1492r",1
"13747","ASV1770","LBH6_1492r",1
"13748","ASV1770","LWH2_1492r",1
"13749","ASV1770","LWH6_1492r",1
"13750","ASV1770","LWO4_1492r",1
"13751","ASV1770","LAT1_1492r",1
"13752","ASV1770","LTA5_1492r",1
"13753","ASV1771","LBH1_1492r",1
"13754","ASV1771","LBH4_1492r",1
"13755","ASV1771","LBH6_1492r",1
"13756","ASV1771","LWH2_1492r",1
"13757","ASV1771","LWH6_1492r",1
"13758","ASV1771","LWO4_1492r",1
"13759","ASV1771","LTA5_1492r",1
"13760","ASV1772","LBH1_1492r",1
"13761","ASV1772","LBH4_1492r",1
"13762","ASV1772","LBH6_1492r",1
"13763","ASV1772","LWH2_1492r",1
"13764","ASV1772","LWH6_1492r",1
"13765","ASV1772","LWO4_1492r",1
"13766","ASV1772","LTA5_1492r",1
"13767","ASV1773","LBH1_1492r",1
"13768","ASV1773","LBH4_1492r",1
"13769","ASV1773","LBH6_1492r",1
"13770","ASV1773","LWH2_1492r",1
"13771","ASV1773","LWH6_1492r",1
"13772","ASV1773","LWO4_1492r",1
"13773","ASV1773","LAT1_1492r",1
"13774","ASV1773","LTA5_1492r",1
"13775","ASV1774","LBH1_1492r",1
"13776","ASV1774","LBH4_1492r",1
"13777","ASV1774","LBH6_1492r",1
"13778","ASV1774","LWH2_1492r",1
"13779","ASV1774","LWH6_1492r",1
"13780","ASV1774","LWO4_1492r",1
"13781","ASV1774","LAT1_1492r",1
"13782","ASV1774","LTA5_1492r",1
"13783","ASV1775","LBH1_1492r",1
"13784","ASV1775","LBH4_1492r",1
"13785","ASV1775","LBH6_1492r",1
"13786","ASV1775","LWH2_1492r",1
"13787","ASV1775","LWH6_1492r",1
"13788","ASV1775","LWO4_1492r",1
"13789","ASV1775","LAT1_1492r",1
"13790","ASV1775","LTA5_1492r",1
"13791","ASV1776","LBH1_1492r",1
"13792","ASV1776","LBH4_1492r",1
"13793","ASV1776","LBH6_1492r",1
"13794","ASV1776","LWH2_1492r",1
"13795","ASV1776","LWH6_1492r",1
"13796","ASV1776","LWO4_1492r",1
"13797","ASV1776","LTA5_1492r",1
"13798","ASV1777","LBH1_1492r",1
"13799","ASV1777","LBH4_1492r",1
"13800","ASV1777","LBH6_1492r",1
"13801","ASV1777","LWH2_1492r",1
"13802","ASV1777","LWH6_1492r",1
"13803","ASV1777","LWO4_1492r",1
"13804","ASV1777","LTA5_1492r",1
"13805","ASV1778","LBH1_1492r",1
"13806","ASV1778","LBH4_1492r",1
"13807","ASV1778","LBH6_1492r",1
"13808","ASV1778","LWH2_1492r",1
"13809","ASV1778","LWH6_1492r",1
"13810","ASV1778","LWO4_1492r",1
"13811","ASV1778","LTA5_1492r",1
"13812","ASV1779","LBH1_1492r",1
"13813","ASV1779","LBH4_1492r",1
"13814","ASV1779","LBH6_1492r",1
"13815","ASV1779","LWH2_1492r",1
"13816","ASV1779","LWH6_1492r",1
"13817","ASV1779","LWO4_1492r",1
"13818","ASV1779","LTA5_1492r",1
"13819","ASV1780","LBH1_1492r",1
"13820","ASV1780","LBH4_1492r",1
"13821","ASV1780","LBH6_1492r",1
"13822","ASV1780","LWH2_1492r",1
"13823","ASV1780","LWH6_1492r",1
"13824","ASV1780","LWO4_1492r",1
"13825","ASV1780","LTA5_1492r",1
"13826","ASV1781","LBH1_1492r",1
"13827","ASV1781","LBH4_1492r",1
"13828","ASV1781","LBH6_1492r",1
"13829","ASV1781","LWH2_1492r",1
"13830","ASV1781","LWH6_1492r",1
"13831","ASV1781","LWO4_1492r",1
"13832","ASV1781","LTA5_1492r",1
"13833","ASV1782","LBH1_1492r",1
"13834","ASV1782","LBH4_1492r",1
"13835","ASV1782","LBH6_1492r",1
"13836","ASV1782","LWH2_1492r",1
"13837","ASV1782","LWH6_1492r",1
"13838","ASV1782","LWO4_1492r",1
"13839","ASV1782","LTA5_1492r",1
"13840","ASV1783","LBH1_1492r",1
"13841","ASV1783","LBH4_1492r",1
"13842","ASV1783","LBH6_1492r",1
"13843","ASV1783","LWH2_1492r",1
"13844","ASV1783","LWH6_1492r",1
"13845","ASV1783","LWO4_1492r",1
"13846","ASV1783","LTA5_1492r",1
"13847","ASV1784","LBH1_1492r",1
"13848","ASV1784","LBH4_1492r",1
"13849","ASV1784","LBH6_1492r",1
"13850","ASV1784","LWH2_1492r",1
"13851","ASV1784","LWH6_1492r",1
"13852","ASV1784","LWO4_1492r",1
"13853","ASV1784","LTA5_1492r",1
"13854","ASV1785","LBH1_1492r",1
"13855","ASV1785","LBH4_1492r",1
"13856","ASV1785","LBH6_1492r",1
"13857","ASV1785","LWH2_1492r",1
"13858","ASV1785","LWH6_1492r",1
"13859","ASV1785","LWO4_1492r",1
"13860","ASV1785","LAT1_1492r",1
"13861","ASV1785","LTA5_1492r",1
"13862","ASV1786","LBH1_1492r",1
"13863","ASV1786","LBH4_1492r",1
"13864","ASV1786","LBH6_1492r",1
"13865","ASV1786","LWH2_1492r",1
"13866","ASV1786","LWH6_1492r",1
"13867","ASV1786","LWO4_1492r",1
"13868","ASV1786","LTA5_1492r",1
"13869","ASV1787","LBH1_1492r",1
"13870","ASV1787","LBH4_1492r",1
"13871","ASV1787","LBH6_1492r",1
"13872","ASV1787","LWH2_1492r",1
"13873","ASV1787","LWH6_1492r",1
"13874","ASV1787","LWO4_1492r",1
"13875","ASV1787","LAT1_1492r",1
"13876","ASV1787","LTA5_1492r",1
"13877","ASV1788","LBH1_1492r",1
"13878","ASV1788","LBH4_1492r",1
"13879","ASV1788","LBH6_1492r",1
"13880","ASV1788","LWH2_1492r",1
"13881","ASV1788","LWH6_1492r",1
"13882","ASV1788","LWO4_1492r",1
"13883","ASV1788","LTA5_1492r",1
"13884","ASV1789","LBH1_1492r",1
"13885","ASV1789","LBH4_1492r",1
"13886","ASV1789","LBH6_1492r",1
"13887","ASV1789","LWH2_1492r",1
"13888","ASV1789","LWH6_1492r",1
"13889","ASV1789","LWO4_1492r",1
"13890","ASV1789","LTA5_1492r",1
"13891","ASV1790","LBH1_1492r",1
"13892","ASV1790","LBH4_1492r",1
"13893","ASV1790","LBH6_1492r",1
"13894","ASV1790","LWH2_1492r",1
"13895","ASV1790","LWH6_1492r",1
"13896","ASV1790","LWO4_1492r",1
"13897","ASV1790","LTA5_1492r",1
"13898","ASV1791","LBH1_1492r",1
"13899","ASV1791","LBH4_1492r",1
"13900","ASV1791","LBH6_1492r",1
"13901","ASV1791","LWH2_1492r",1
"13902","ASV1791","LWH6_1492r",1
"13903","ASV1791","LWO4_1492r",1
"13904","ASV1791","LTA5_1492r",1
"13905","ASV1792","LBH1_1492r",1
"13906","ASV1792","LBH4_1492r",1
"13907","ASV1792","LBH6_1492r",1
"13908","ASV1792","LWH2_1492r",1
"13909","ASV1792","LWH6_1492r",1
"13910","ASV1792","LWO4_1492r",1
"13911","ASV1792","LTA5_1492r",1
"13912","ASV1793","LBH1_1492r",1
"13913","ASV1793","LBH4_1492r",1
"13914","ASV1793","LBH6_1492r",1
"13915","ASV1793","LWH2_1492r",1
"13916","ASV1793","LWH6_1492r",1
"13917","ASV1793","LWO4_1492r",1
"13918","ASV1793","LAT1_1492r",1
"13919","ASV1793","LTA5_1492r",1
"13920","ASV1794","LBH1_1492r",1
"13921","ASV1794","LBH4_1492r",1
"13922","ASV1794","LBH6_1492r",1
"13923","ASV1794","LWH2_1492r",1
"13924","ASV1794","LWH6_1492r",1
"13925","ASV1794","LWO4_1492r",1
"13926","ASV1794","LTA5_1492r",1
"13927","ASV1795","LBH1_1492r",1
"13928","ASV1795","LBH4_1492r",1
"13929","ASV1795","LBH6_1492r",1
"13930","ASV1795","LWH2_1492r",1
"13931","ASV1795","LWH6_1492r",1
"13932","ASV1795","LWO4_1492r",1
"13933","ASV1795","LTA5_1492r",1
"13934","ASV1796","LBH1_1492r",1
"13935","ASV1796","LBH4_1492r",1
"13936","ASV1796","LBH6_1492r",1
"13937","ASV1796","LWH2_1492r",1
"13938","ASV1796","LWH6_1492r",1
"13939","ASV1796","LWO4_1492r",1
"13940","ASV1796","LAT1_1492r",1
"13941","ASV1796","LTA5_1492r",1
"13942","ASV1797","LBH1_1492r",1
"13943","ASV1797","LBH4_1492r",1
"13944","ASV1797","LBH6_1492r",1
"13945","ASV1797","LWH2_1492r",1
"13946","ASV1797","LWH6_1492r",1
"13947","ASV1797","LWO4_1492r",1
"13948","ASV1797","LTA5_1492r",1
"13949","ASV1798","LBH1_1492r",1
"13950","ASV1798","LBH4_1492r",1
"13951","ASV1798","LBH6_1492r",1
"13952","ASV1798","LWH2_1492r",1
"13953","ASV1798","LWH6_1492r",1
"13954","ASV1798","LWO4_1492r",1
"13955","ASV1798","LTA5_1492r",1
"13956","ASV1799","LBH1_1492r",1
"13957","ASV1799","LBH4_1492r",1
"13958","ASV1799","LBH6_1492r",1
"13959","ASV1799","LWH2_1492r",1
"13960","ASV1799","LWH6_1492r",1
"13961","ASV1799","LWO4_1492r",1
"13962","ASV1799","LTA5_1492r",1
"13963","ASV1800","LBH1_1492r",1
"13964","ASV1800","LBH4_1492r",1
"13965","ASV1800","LBH6_1492r",1
"13966","ASV1800","LWH2_1492r",1
"13967","ASV1800","LWH6_1492r",1
"13968","ASV1800","LWO4_1492r",1
"13969","ASV1800","LTA5_1492r",1
"13970","ASV1801","LBH1_1492r",1
"13971","ASV1801","LBH4_1492r",1
"13972","ASV1801","LBH6_1492r",1
"13973","ASV1801","LWH2_1492r",1
"13974","ASV1801","LWH6_1492r",1
"13975","ASV1801","LWO4_1492r",1
"13976","ASV1801","LTA5_1492r",1
"13977","ASV1802","LBH1_1492r",1
"13978","ASV1802","LBH4_1492r",1
"13979","ASV1802","LBH6_1492r",1
"13980","ASV1802","LWH2_1492r",1
"13981","ASV1802","LWH6_1492r",1
"13982","ASV1802","LWO4_1492r",1
"13983","ASV1802","LTA5_1492r",1
"13984","ASV1803","LBH1_1492r",1
"13985","ASV1803","LBH4_1492r",1
"13986","ASV1803","LBH6_1492r",1
"13987","ASV1803","LWH2_1492r",1
"13988","ASV1803","LWH6_1492r",1
"13989","ASV1803","LWO4_1492r",1
"13990","ASV1803","LTA5_1492r",1
"13991","ASV1804","LBH1_1492r",1
"13992","ASV1804","LBH4_1492r",1
"13993","ASV1804","LBH6_1492r",1
"13994","ASV1804","LWH2_1492r",1
"13995","ASV1804","LWH6_1492r",1
"13996","ASV1804","LWO4_1492r",1
"13997","ASV1804","LTA5_1492r",1
"13998","ASV1805","LBH1_1492r",1
"13999","ASV1805","LBH4_1492r",1
"14000","ASV1805","LBH6_1492r",1
"14001","ASV1805","LWH2_1492r",1
"14002","ASV1805","LWH6_1492r",1
"14003","ASV1805","LWO4_1492r",1
"14004","ASV1805","LTA5_1492r",1
"14005","ASV1806","LBH1_1492r",1
"14006","ASV1806","LBH4_1492r",1
"14007","ASV1806","LBH6_1492r",1
"14008","ASV1806","LWH2_1492r",1
"14009","ASV1806","LWH6_1492r",1
"14010","ASV1806","LWO4_1492r",1
"14011","ASV1806","LAT1_1492r",1
"14012","ASV1806","LTA5_1492r",1
"14013","ASV1807","LBH1_1492r",1
"14014","ASV1807","LBH4_1492r",1
"14015","ASV1807","LBH6_1492r",1
"14016","ASV1807","LWH2_1492r",1
"14017","ASV1807","LWH6_1492r",1
"14018","ASV1807","LWO4_1492r",1
"14019","ASV1807","LTA5_1492r",1
"14020","ASV1808","LBH1_1492r",1
"14021","ASV1808","LBH4_1492r",1
"14022","ASV1808","LBH6_1492r",1
"14023","ASV1808","LWH2_1492r",1
"14024","ASV1808","LWH6_1492r",1
"14025","ASV1808","LWO4_1492r",1
"14026","ASV1808","LTA5_1492r",1
"14027","ASV1809","LBH1_1492r",1
"14028","ASV1809","LBH4_1492r",1
"14029","ASV1809","LBH6_1492r",1
"14030","ASV1809","LWH2_1492r",1
"14031","ASV1809","LWH6_1492r",1
"14032","ASV1809","LWO4_1492r",1
"14033","ASV1809","LAT1_1492r",1
"14034","ASV1809","LTA5_1492r",1
"14035","ASV1810","LBH1_1492r",1
"14036","ASV1810","LBH4_1492r",1
"14037","ASV1810","LBH6_1492r",1
"14038","ASV1810","LWH2_1492r",1
"14039","ASV1810","LWH6_1492r",1
"14040","ASV1810","LWO4_1492r",1
"14041","ASV1810","LAT1_1492r",1
"14042","ASV1810","LTA5_1492r",1
"14043","ASV1811","LBH1_1492r",1
"14044","ASV1811","LBH4_1492r",1
"14045","ASV1811","LBH6_1492r",1
"14046","ASV1811","LWH2_1492r",1
"14047","ASV1811","LWH6_1492r",1
"14048","ASV1811","LWO4_1492r",1
"14049","ASV1811","LTA5_1492r",1
"14050","ASV1812","LBH1_1492r",1
"14051","ASV1812","LBH4_1492r",1
"14052","ASV1812","LBH6_1492r",1
"14053","ASV1812","LWH2_1492r",1
"14054","ASV1812","LWH6_1492r",1
"14055","ASV1812","LWO4_1492r",1
"14056","ASV1812","LTA5_1492r",1
"14057","ASV1813","LBH1_1492r",1
"14058","ASV1813","LBH4_1492r",1
"14059","ASV1813","LBH6_1492r",1
"14060","ASV1813","LWH2_1492r",1
"14061","ASV1813","LWH6_1492r",1
"14062","ASV1813","LWO4_1492r",1
"14063","ASV1813","LTA5_1492r",1
"14064","ASV1814","LBH1_1492r",1
"14065","ASV1814","LBH4_1492r",1
"14066","ASV1814","LBH6_1492r",1
"14067","ASV1814","LWH2_1492r",1
"14068","ASV1814","LWH6_1492r",1
"14069","ASV1814","LWO4_1492r",1
"14070","ASV1814","LTA5_1492r",1
"14071","ASV1815","LBH1_1492r",1
"14072","ASV1815","LBH4_1492r",1
"14073","ASV1815","LBH6_1492r",1
"14074","ASV1815","LWH2_1492r",1
"14075","ASV1815","LWH6_1492r",1
"14076","ASV1815","LWO4_1492r",1
"14077","ASV1815","LTA5_1492r",1
"14078","ASV1816","LBH1_1492r",1
"14079","ASV1816","LBH4_1492r",1
"14080","ASV1816","LBH6_1492r",1
"14081","ASV1816","LWH2_1492r",1
